"age_id";"gender";"year_id";"Dxt_HMD"
"38";"Female";"2008";"2348.08"
"38";"Female";"2009";"2437.16"
"38";"Female";"2010";"2254.07"
"38";"Female";"2011";"2195.06"
"38";"Female";"2012";"2098.08"
"38";"Female";"2013";"2164.06"
"38";"Female";"2014";"2242.09"
"38";"Female";"2015";"2387.08"
"38";"Female";"2016";"2606.08"
"38";"Female";"2017";"2520.06"
"38";"Female";"2018";"2712.06"
"38";"Female";"2019";"2896.1"
"38";"Female";"2020";"3338.08"
"38";"Male";"2000";"5098.24"
"38";"Male";"2001";"5206.44"
"38";"Male";"2002";"5066.2"
"38";"Male";"2003";"4788.07"
"38";"Male";"2004";"4342"
"38";"Male";"2005";"4226.68"
"38";"Male";"2006";"4163.59"
"38";"Male";"2007";"4186.53"
"38";"Male";"2008";"4224.35"
"38";"Male";"2009";"4124.6"
"38";"Male";"2010";"3774.27"
"38";"Male";"2011";"3654.28"
"38";"Male";"2012";"3522.27"
"38";"Male";"2013";"3576.26"
"38";"Male";"2014";"3640.3"
"38";"Male";"2015";"4059.29"
"38";"Male";"2016";"4566.32"
"38";"Male";"2017";"4828.3"
"38";"Male";"2018";"5125.38"
"38";"Male";"2019";"5277.37"
"38";"Male";"2020";"6527.29"
"39";"Female";"2000";"3152.17"
"39";"Female";"2001";"3235.24"
"39";"Female";"2002";"3282.19"
"39";"Female";"2003";"3106.18"
"39";"Female";"2004";"2879.17"
"39";"Female";"2005";"2851.12"
"39";"Female";"2006";"2731.11"
"39";"Female";"2007";"2568.09"
"39";"Female";"2008";"2518.09"
"39";"Female";"2009";"2601.16"
"39";"Female";"2010";"2577.08"
"39";"Female";"2011";"2397.06"
"39";"Female";"2012";"2367.08"
"39";"Female";"2013";"2317.06"
"39";"Female";"2014";"2387.1"
"39";"Female";"2015";"2325.08"
"39";"Female";"2016";"2641.08"
"39";"Female";"2017";"2770.08"
"39";"Female";"2018";"2897.08"
"39";"Female";"2019";"3075.1"
"39";"Female";"2020";"3552.08"
"39";"Male";"2000";"5392.31"
"39";"Male";"2001";"5517.53"
"39";"Male";"2002";"5430.27"
"39";"Male";"2003";"5319.19"
"39";"Male";"2004";"4917.13"
"39";"Male";"2005";"4702.76"
"39";"Male";"2006";"4526.65"
"39";"Male";"2007";"4304.53"
"39";"Male";"2008";"4214.35"
"39";"Male";"2009";"4398.63"
"39";"Male";"2010";"4248.3"
"39";"Male";"2011";"4112.32"
"39";"Male";"2012";"3794.3"
"39";"Male";"2013";"3784.28"
"39";"Male";"2014";"3961.33"
"39";"Male";"2015";"4140.29"
"39";"Male";"2016";"4651.32"
"39";"Male";"2017";"4888.31"
"39";"Male";"2018";"5125.38"
"39";"Male";"2019";"5370.38"
"39";"Male";"2020";"7053.31"
"40";"Female";"2000";"3401.18"
"40";"Female";"2001";"3540.26"
"40";"Female";"2002";"3449.2"
"40";"Female";"2003";"3478.2"
"40";"Female";"2004";"3372.19"
"40";"Female";"2005";"3160.13"
"40";"Female";"2006";"2952.11"
"40";"Female";"2007";"2899.1"
"40";"Female";"2008";"2798.1"
"40";"Female";"2009";"2857.18"
"40";"Female";"2010";"2711.08"
"40";"Female";"2011";"2820.08"
"40";"Female";"2012";"2654.1"
"40";"Female";"2013";"2595.08"
"40";"Female";"2014";"2530.1"
"40";"Female";"2015";"2603.08"
"40";"Female";"2016";"2739.08"
"40";"Female";"2017";"2900.08"
"40";"Female";"2018";"2867.07"
"40";"Female";"2019";"3012.1"
"40";"Female";"2020";"3713.08"
"40";"Male";"2000";"6005.47"
"40";"Male";"2001";"5969.66"
"40";"Male";"2002";"6068.42"
"40";"Male";"2003";"5740.28"
"40";"Male";"2004";"5492.26"
"40";"Male";"2005";"5440.87"
"40";"Male";"2006";"5127.73"
"40";"Male";"2007";"4706.59"
"40";"Male";"2008";"4422.37"
"40";"Male";"2009";"4589.67"
"40";"Male";"2010";"4394.3"
"40";"Male";"2011";"4633.36"
"40";"Male";"2012";"4355.35"
"40";"Male";"2013";"4146.3"
"40";"Male";"2014";"4093.34"
"40";"Male";"2015";"4286.29"
"40";"Male";"2016";"4598.32"
"40";"Male";"2017";"5073.32"
"40";"Male";"2018";"5040.38"
"40";"Male";"2019";"5631.39"
"40";"Male";"2020";"7230.32"
"41";"Female";"2000";"3683.2"
"41";"Female";"2001";"3729.27"
"41";"Female";"2002";"3849.22"
"41";"Female";"2003";"3768.22"
"41";"Female";"2004";"3577.21"
"41";"Female";"2005";"3601.15"
"41";"Female";"2006";"3435.13"
"41";"Female";"2007";"3149.11"
"41";"Female";"2008";"3103.11"
"41";"Female";"2009";"3047.19"
"41";"Female";"2010";"2911.09"
"41";"Female";"2011";"2959.08"
"41";"Female";"2012";"3037.11"
"41";"Female";"2013";"2890.08"
"41";"Female";"2014";"2933.12"
"41";"Female";"2015";"2837.09"
"41";"Female";"2016";"2863.08"
"41";"Female";"2017";"2955.08"
"41";"Female";"2018";"2988.08"
"41";"Female";"2019";"3070.1"
"41";"Female";"2020";"3951.09"
"41";"Male";"2000";"6294.54"
"41";"Male";"2001";"6476.79"
"41";"Male";"2002";"6474.5"
"41";"Male";"2003";"6393.43"
"41";"Male";"2004";"6079.4"
"41";"Male";"2005";"5955.96"
"41";"Male";"2006";"5697.81"
"41";"Male";"2007";"5328.66"
"41";"Male";"2008";"5024.41"
"41";"Male";"2009";"4973.72"
"41";"Male";"2010";"4681.32"
"41";"Male";"2011";"4853.38"
"41";"Male";"2012";"4890.39"
"41";"Male";"2013";"4563.33"
"41";"Male";"2014";"4618.38"
"41";"Male";"2015";"4546.32"
"41";"Male";"2016";"4926.34"
"41";"Male";"2017";"5042.32"
"41";"Male";"2018";"5201.39"
"41";"Male";"2019";"5382.38"
"41";"Male";"2020";"7169.32"
"42";"Female";"2000";"3862.21"
"42";"Female";"2001";"3970.29"
"42";"Female";"2002";"4150.24"
"42";"Female";"2003";"4161.24"
"42";"Female";"2004";"4040.23"
"42";"Female";"2005";"4040.17"
"42";"Female";"2006";"3957.16"
"42";"Female";"2007";"3539.12"
"42";"Female";"2008";"3433.12"
"42";"Female";"2009";"3304.21"
"42";"Female";"2010";"3107.1"
"42";"Female";"2011";"3327.09"
"42";"Female";"2012";"3296.13"
"42";"Female";"2013";"3336.1"
"42";"Female";"2014";"3303.13"
"42";"Female";"2015";"3181.1"
"42";"Female";"2016";"3140.09"
"42";"Female";"2017";"3276.09"
"42";"Female";"2018";"3097.08"
"42";"Female";"2019";"3135.1"
"42";"Female";"2020";"3864.08"
"42";"Male";"2000";"6730.64"
"42";"Male";"2001";"6687.86"
"42";"Male";"2002";"6985.66"
"42";"Male";"2003";"6935.71"
"42";"Male";"2004";"6713.55"
"42";"Male";"2005";"6737.09"
"42";"Male";"2006";"6531.93"
"42";"Male";"2007";"6016.74"
"42";"Male";"2008";"5588.46"
"42";"Male";"2009";"5428.78"
"42";"Male";"2010";"5085.36"
"42";"Male";"2011";"5114.4"
"42";"Male";"2012";"5139.41"
"42";"Male";"2013";"5327.39"
"42";"Male";"2014";"4941.41"
"42";"Male";"2015";"4935.34"
"42";"Male";"2016";"4956.34"
"42";"Male";"2017";"5239.33"
"42";"Male";"2018";"5194.38"
"42";"Male";"2019";"5656.39"
"42";"Male";"2020";"7127.32"
"43";"Female";"2000";"4290.23"
"43";"Female";"2001";"4414.32"
"43";"Female";"2002";"4578.27"
"43";"Female";"2003";"4443.25"
"43";"Female";"2004";"4497.26"
"43";"Female";"2005";"4487.19"
"43";"Female";"2006";"4400.17"
"43";"Female";"2007";"4160.15"
"43";"Female";"2008";"3982.14"
"43";"Female";"2009";"3768.24"
"43";"Female";"2010";"3493.11"
"43";"Female";"2011";"3532.1"
"43";"Female";"2012";"3510.13"
"43";"Female";"2013";"3620.1"
"43";"Female";"2014";"3665.15"
"43";"Female";"2015";"3487.11"
"43";"Female";"2016";"3490.1"
"43";"Female";"2017";"3438.1"
"43";"Female";"2018";"3412.08"
"43";"Female";"2019";"3370.11"
"43";"Female";"2020";"4144.1"
"43";"Male";"2000";"7340.79"
"43";"Male";"2001";"7448.07"
"43";"Male";"2002";"7385.73"
"43";"Male";"2003";"7587.53"
"43";"Male";"2004";"7204.91"
"43";"Male";"2005";"7190.16"
"43";"Male";"2006";"7109.01"
"43";"Male";"2007";"6769.85"
"43";"Male";"2008";"6347.53"
"43";"Male";"2009";"5904.85"
"43";"Male";"2010";"5387.38"
"43";"Male";"2011";"5464.43"
"43";"Male";"2012";"5395.42"
"43";"Male";"2013";"5599.41"
"43";"Male";"2014";"5575.46"
"43";"Male";"2015";"5398.37"
"43";"Male";"2016";"5705.4"
"43";"Male";"2017";"5464.34"
"43";"Male";"2018";"5490.41"
"43";"Male";"2019";"5563.38"
"43";"Male";"2020";"7399.33"
"44";"Female";"2000";"4373.24"
"44";"Female";"2001";"4687.34"
"44";"Female";"2002";"4804.28"
"44";"Female";"2003";"4854.28"
"44";"Female";"2004";"4745.28"
"44";"Female";"2005";"4780.2"
"44";"Female";"2006";"4781.18"
"44";"Female";"2007";"4626.16"
"44";"Female";"2008";"4612.17"
"44";"Female";"2009";"4405.28"
"44";"Female";"2010";"3979.12"
"44";"Female";"2011";"3913.11"
"44";"Female";"2012";"3736.14"
"44";"Female";"2013";"3780.11"
"44";"Female";"2014";"4046.17"
"44";"Female";"2015";"4084.13"
"44";"Female";"2016";"3877.11"
"44";"Female";"2017";"3638.1"
"44";"Female";"2018";"3544.09"
"44";"Female";"2019";"3567.12"
"44";"Female";"2020";"4311.1"
"44";"Male";"2000";"7688.87"
"44";"Male";"2001";"7868.18"
"44";"Male";"2002";"8066.9"
"44";"Male";"2003";"8043.8"
"44";"Male";"2004";"7705.52"
"44";"Male";"2005";"7990.29"
"44";"Male";"2006";"7562.07"
"44";"Male";"2007";"7537.94"
"44";"Male";"2008";"7205.6"
"44";"Male";"2009";"6883"
"44";"Male";"2010";"6270.44"
"44";"Male";"2011";"5799.45"
"44";"Male";"2012";"5779.46"
"44";"Male";"2013";"5890.43"
"44";"Male";"2014";"5959.5"
"44";"Male";"2015";"6316.44"
"44";"Male";"2016";"6220.43"
"44";"Male";"2017";"5867.37"
"44";"Male";"2018";"5931.45"
"44";"Male";"2019";"5968.42"
"44";"Male";"2020";"7505.34"
"45";"Female";"2000";"4739.26"
"45";"Female";"2001";"4941.36"
"45";"Female";"2002";"5191.31"
"45";"Female";"2003";"5190.3"
"45";"Female";"2004";"5138.3"
"45";"Female";"2005";"5164.22"
"45";"Female";"2006";"5241.2"
"45";"Female";"2007";"4930.18"
"45";"Female";"2008";"4986.18"
"45";"Female";"2009";"4931.31"
"45";"Female";"2010";"4458.14"
"45";"Female";"2011";"4325.12"
"45";"Female";"2012";"4173.15"
"45";"Female";"2013";"4126.12"
"45";"Female";"2014";"4180.17"
"45";"Female";"2015";"4389.14"
"45";"Female";"2016";"4550.13"
"45";"Female";"2017";"4146.12"
"45";"Female";"2018";"4035.1"
"45";"Female";"2019";"3859.12"
"45";"Female";"2020";"4726.11"
"45";"Male";"2000";"8166.99"
"45";"Male";"2001";"8290.29"
"45";"Male";"2002";"8440.98"
"45";"Male";"2003";"8488.9"
"45";"Male";"2004";"8465.95"
"45";"Male";"2005";"8617.39"
"45";"Male";"2006";"8302.18"
"45";"Male";"2007";"8142.02"
"45";"Male";"2008";"7788.65"
"45";"Male";"2009";"7638.1"
"45";"Male";"2010";"7166.5"
"45";"Male";"2011";"6736.52"
"45";"Male";"2012";"6256.49"
"45";"Male";"2013";"6221.45"
"45";"Male";"2014";"6377.53"
"45";"Male";"2015";"6638.46"
"45";"Male";"2016";"6938.48"
"45";"Male";"2017";"6869.43"
"45";"Male";"2018";"6475.49"
"45";"Male";"2019";"6306.44"
"45";"Male";"2020";"8022.36"
"46";"Female";"2000";"4810.27"
"46";"Female";"2001";"5181.38"
"46";"Female";"2002";"5254.31"
"46";"Female";"2003";"5590.32"
"46";"Female";"2004";"5730.34"
"46";"Female";"2005";"5626.24"
"46";"Female";"2006";"5525.22"
"46";"Female";"2007";"5500.2"
"46";"Female";"2008";"5469.19"
"46";"Female";"2009";"5485.35"
"46";"Female";"2010";"5344.17"
"46";"Female";"2011";"5123.14"
"46";"Female";"2012";"4667.18"
"46";"Female";"2013";"4487.13"
"46";"Female";"2014";"4506.19"
"46";"Female";"2015";"4659.15"
"46";"Female";"2016";"4861.14"
"46";"Female";"2017";"4860.14"
"46";"Female";"2018";"4614.12"
"46";"Female";"2019";"4263.13"
"46";"Female";"2020";"4988.11"
"46";"Male";"2000";"8586.1"
"46";"Male";"2001";"8846.45"
"46";"Male";"2002";"9135.14"
"46";"Male";"2003";"9391.1"
"46";"Male";"2004";"9085.09"
"46";"Male";"2005";"9085.47"
"46";"Male";"2006";"9000.28"
"46";"Male";"2007";"8977.62"
"46";"Male";"2008";"8646.72"
"46";"Male";"2009";"8431.21"
"46";"Male";"2010";"8147.57"
"46";"Male";"2011";"7611.59"
"46";"Male";"2012";"7170.57"
"46";"Male";"2013";"7102.51"
"46";"Male";"2014";"6861.56"
"46";"Male";"2015";"7139.5"
"46";"Male";"2016";"7500.52"
"46";"Male";"2017";"7683.49"
"46";"Male";"2018";"7311.54"
"46";"Male";"2019";"6938.48"
"46";"Male";"2020";"8443.38"
"47";"Female";"2000";"5150.28"
"47";"Female";"2001";"5407.39"
"47";"Female";"2002";"5641.33"
"47";"Female";"2003";"5754.33"
"47";"Female";"2004";"5899.35"
"47";"Female";"2005";"6029.25"
"47";"Female";"2006";"6034.24"
"47";"Female";"2007";"6148.22"
"47";"Female";"2008";"6061.22"
"47";"Female";"2009";"6057.89"
"47";"Female";"2010";"5738.18"
"47";"Female";"2011";"5596.15"
"47";"Female";"2012";"5402.2"
"47";"Female";"2013";"5149.15"
"47";"Female";"2014";"4925.2"
"47";"Female";"2015";"4889.16"
"47";"Female";"2016";"4933.14"
"47";"Female";"2017";"5252.14"
"47";"Female";"2018";"5075.13"
"47";"Female";"2019";"4783.15"
"47";"Female";"2020";"5506.12"
"47";"Male";"2000";"9016.19"
"47";"Male";"2001";"9430.62"
"47";"Male";"2002";"9542.25"
"47";"Male";"2003";"9838.21"
"47";"Male";"2004";"9910.28"
"47";"Male";"2005";"9753.57"
"47";"Male";"2006";"9749.39"
"47";"Male";"2007";"9490.69"
"47";"Male";"2008";"9557.79"
"47";"Male";"2009";"9286.34"
"47";"Male";"2010";"8981.63"
"47";"Male";"2011";"8890.69"
"47";"Male";"2012";"8320.66"
"47";"Male";"2013";"7958.58"
"47";"Male";"2014";"7634.64"
"47";"Male";"2015";"7404.52"
"47";"Male";"2016";"7802.54"
"47";"Male";"2017";"8287.52"
"47";"Male";"2018";"8168.61"
"47";"Male";"2019";"7795.54"
"47";"Male";"2020";"9255.42"
"48";"Female";"2000";"5354.29"
"48";"Female";"2001";"5514.4"
"48";"Female";"2002";"6049.36"
"48";"Female";"2003";"6084.35"
"48";"Female";"2004";"6107.36"
"48";"Female";"2005";"6477.27"
"48";"Female";"2006";"6514.26"
"48";"Female";"2007";"6524.23"
"48";"Female";"2008";"6459.23"
"48";"Female";"2009";"6593.92"
"48";"Female";"2010";"6197.19"
"48";"Female";"2011";"6209.17"
"48";"Female";"2012";"6164.23"
"48";"Female";"2013";"5757.17"
"48";"Female";"2014";"5642.23"
"48";"Female";"2015";"5534.17"
"48";"Female";"2016";"5382.16"
"48";"Female";"2017";"5437.15"
"48";"Female";"2018";"5463.14"
"48";"Female";"2019";"5542.18"
"48";"Female";"2020";"6125.14"
"48";"Male";"2000";"9538.33"
"48";"Male";"2001";"9816.72"
"48";"Male";"2002";"10146.38"
"48";"Male";"2003";"10499.35"
"48";"Male";"2004";"10255.36"
"48";"Male";"2005";"10491.69"
"48";"Male";"2006";"10674.51"
"48";"Male";"2007";"10199.27"
"48";"Male";"2008";"10235.85"
"48";"Male";"2009";"10054.45"
"48";"Male";"2010";"9728.68"
"48";"Male";"2011";"9662.75"
"48";"Male";"2012";"9407.74"
"48";"Male";"2013";"9049.66"
"48";"Male";"2014";"8591.71"
"48";"Male";"2015";"8201.56"
"48";"Male";"2016";"8379.58"
"48";"Male";"2017";"8443.53"
"48";"Male";"2018";"8725.65"
"48";"Male";"2019";"8841.62"
"48";"Male";"2020";"10561.48"
"49";"Female";"2000";"5658.31"
"49";"Female";"2001";"6075.45"
"49";"Female";"2002";"6225.36"
"49";"Female";"2003";"6421.36"
"49";"Female";"2004";"6532.39"
"49";"Female";"2005";"6811.29"
"49";"Female";"2006";"6933.27"
"49";"Female";"2007";"6735.24"
"49";"Female";"2008";"7100.25"
"49";"Female";"2009";"6968.45"
"49";"Female";"2010";"6886.22"
"49";"Female";"2011";"6910.19"
"49";"Female";"2012";"6682.25"
"49";"Female";"2013";"6785.19"
"49";"Female";"2014";"6486.26"
"49";"Female";"2015";"6102.19"
"49";"Female";"2016";"6091.18"
"49";"Female";"2017";"5782.16"
"49";"Female";"2018";"5719.14"
"49";"Female";"2019";"5934.19"
"49";"Female";"2020";"6931.16"
"49";"Male";"2000";"9819.39"
"49";"Male";"2001";"10194.06"
"49";"Male";"2002";"10446.46"
"49";"Male";"2003";"10935.45"
"49";"Male";"2004";"10808.49"
"49";"Male";"2005";"11330.83"
"49";"Male";"2006";"11296.6"
"49";"Male";"2007";"11103.38"
"49";"Male";"2008";"11115.92"
"49";"Male";"2009";"10967.59"
"49";"Male";"2010";"10927.77"
"49";"Male";"2011";"10615.83"
"49";"Male";"2012";"10242.81"
"49";"Male";"2013";"10202.75"
"49";"Male";"2014";"9826.82"
"49";"Male";"2015";"9428.65"
"49";"Male";"2016";"9153.64"
"49";"Male";"2017";"8942.56"
"49";"Male";"2018";"9288.7"
"49";"Male";"2019";"9471.66"
"49";"Male";"2020";"11872.53"
"50";"Female";"2000";"6102.33"
"50";"Female";"2001";"6163.45"
"50";"Female";"2002";"6414.38"
"50";"Female";"2003";"6682.88"
"50";"Female";"2004";"6900.4"
"50";"Female";"2005";"7247.3"
"50";"Female";"2006";"7190.79"
"50";"Female";"2007";"7424.26"
"50";"Female";"2008";"7583.27"
"50";"Female";"2009";"7521.48"
"50";"Female";"2010";"7527.24"
"50";"Female";"2011";"7588.2"
"50";"Female";"2012";"7388.27"
"50";"Female";"2013";"7281.21"
"50";"Female";"2014";"7213.29"
"50";"Female";"2015";"7052.22"
"50";"Female";"2016";"6718.2"
"50";"Female";"2017";"6486.17"
"50";"Female";"2018";"6123.65"
"50";"Female";"2019";"6214.2"
"50";"Female";"2020";"7503.17"
"50";"Male";"2000";"10261.5"
"50";"Male";"2001";"10485.18"
"50";"Male";"2002";"10996.58"
"50";"Male";"2003";"11381.54"
"50";"Male";"2004";"11481.65"
"50";"Male";"2005";"11930.92"
"50";"Male";"2006";"11983.7"
"50";"Male";"2007";"11931.99"
"50";"Male";"2008";"12003.99"
"50";"Male";"2009";"11837.71"
"50";"Male";"2010";"11732.82"
"50";"Male";"2011";"11751.92"
"50";"Male";"2012";"11506.91"
"50";"Male";"2013";"11307.82"
"50";"Male";"2014";"11063.92"
"50";"Male";"2015";"10767.75"
"50";"Male";"2016";"10275.72"
"50";"Male";"2017";"9940.63"
"50";"Male";"2018";"9709.72"
"50";"Male";"2019";"9945.7"
"50";"Male";"2020";"12656.57"
"51";"Female";"2000";"6378.34"
"51";"Female";"2001";"6523.48"
"51";"Female";"2002";"6773.39"
"51";"Female";"2003";"7022.9"
"51";"Female";"2004";"7078.42"
"51";"Female";"2005";"7576.32"
"51";"Female";"2006";"7606.8"
"51";"Female";"2007";"7872.28"
"51";"Female";"2008";"7922.28"
"51";"Female";"2009";"7949.51"
"51";"Female";"2010";"7887.25"
"51";"Female";"2011";"8136.22"
"51";"Female";"2012";"8177.31"
"51";"Female";"2013";"8083.23"
"51";"Female";"2014";"8156.33"
"51";"Female";"2015";"7850.25"
"51";"Female";"2016";"7663.23"
"51";"Female";"2017";"7208.2"
"51";"Female";"2018";"6939.67"
"51";"Female";"2019";"6546.21"
"51";"Female";"2020";"7884.18"
"51";"Male";"2000";"10612.58"
"51";"Male";"2001";"11032.56"
"51";"Male";"2002";"11395.68"
"51";"Male";"2003";"11837.65"
"51";"Male";"2004";"12024.77"
"51";"Male";"2005";"12357.99"
"51";"Male";"2006";"12619.8"
"51";"Male";"2007";"12756.08"
"51";"Male";"2008";"12825.07"
"51";"Male";"2009";"12959.88"
"51";"Male";"2010";"12376.86"
"51";"Male";"2011";"12601.98"
"51";"Male";"2012";"12724"
"51";"Male";"2013";"12452.9"
"51";"Male";"2014";"12271.01"
"51";"Male";"2015";"12171.84"
"51";"Male";"2016";"11564.81"
"51";"Male";"2017";"11296.71"
"51";"Male";"2018";"10598.79"
"51";"Male";"2019";"10656.74"
"51";"Male";"2020";"13101.58"
"52";"Female";"2000";"7042.39"
"52";"Female";"2001";"7136.52"
"52";"Female";"2002";"7019.41"
"52";"Female";"2003";"7331.65"
"52";"Female";"2004";"7326.43"
"52";"Female";"2005";"7852.33"
"52";"Female";"2006";"7957.31"
"52";"Female";"2007";"8026.78"
"52";"Female";"2008";"8403.3"
"52";"Female";"2009";"8767.56"
"52";"Female";"2010";"8719.27"
"52";"Female";"2011";"8726.23"
"52";"Female";"2012";"8648.32"
"52";"Female";"2013";"8750.25"
"52";"Female";"2014";"8699.35"
"52";"Female";"2015";"8738.28"
"52";"Female";"2016";"8542.25"
"52";"Female";"2017";"8161.23"
"52";"Female";"2018";"7566.19"
"52";"Female";"2019";"7179.23"
"52";"Female";"2020";"8376.2"
"52";"Male";"2000";"11493.8"
"52";"Male";"2001";"11401.16"
"52";"Male";"2002";"11932.81"
"52";"Male";"2003";"12151.41"
"52";"Male";"2004";"12661.91"
"52";"Male";"2005";"13360.16"
"52";"Male";"2006";"13360.9"
"52";"Male";"2007";"13324.66"
"52";"Male";"2008";"13412.11"
"52";"Male";"2009";"13927.02"
"52";"Male";"2010";"13518.94"
"52";"Male";"2011";"13677.07"
"52";"Male";"2012";"13674.07"
"52";"Male";"2013";"13475.98"
"52";"Male";"2014";"13243.1"
"52";"Male";"2015";"13212.91"
"52";"Male";"2016";"13263.92"
"52";"Male";"2017";"12567.8"
"52";"Male";"2018";"11940.89"
"52";"Male";"2019";"11597.81"
"52";"Male";"2020";"14020.63"
"53";"Female";"2000";"7852.43"
"53";"Female";"2001";"7823.57"
"53";"Female";"2002";"7716.45"
"53";"Female";"2003";"7668.21"
"53";"Female";"2004";"7550.44"
"53";"Female";"2005";"8010.34"
"53";"Female";"2006";"8192.32"
"53";"Female";"2007";"8286.79"
"53";"Female";"2008";"8597.31"
"53";"Female";"2009";"9071.58"
"53";"Female";"2010";"8892.28"
"53";"Female";"2011";"9102.75"
"53";"Female";"2012";"9115.34"
"53";"Female";"2013";"9352.27"
"53";"Female";"2014";"9588.39"
"53";"Female";"2015";"9477.31"
"53";"Female";"2016";"9482.29"
"53";"Female";"2017";"9042.25"
"53";"Female";"2018";"8558.21"
"53";"Female";"2019";"8041.25"
"53";"Female";"2020";"9136.21"
"53";"Male";"2000";"12377.01"
"53";"Male";"2001";"12078.35"
"53";"Male";"2002";"12507.44"
"53";"Male";"2003";"12575.12"
"53";"Male";"2004";"13099.01"
"53";"Male";"2005";"13589.19"
"53";"Male";"2006";"13907.98"
"53";"Male";"2007";"14170.77"
"53";"Male";"2008";"14278.19"
"53";"Male";"2009";"14521.1"
"53";"Male";"2010";"14463.01"
"53";"Male";"2011";"14605.15"
"53";"Male";"2012";"14419.13"
"53";"Male";"2013";"14622.07"
"53";"Male";"2014";"14764.22"
"53";"Male";"2015";"14520"
"53";"Male";"2016";"14412"
"53";"Male";"2017";"14244.9"
"53";"Male";"2018";"13553.01"
"53";"Male";"2019";"12559.88"
"53";"Male";"2020";"15090.67"
"54";"Female";"2000";"6854.87"
"54";"Female";"2001";"8458.61"
"54";"Female";"2002";"8381.49"
"54";"Female";"2003";"8351.48"
"54";"Female";"2004";"8270.49"
"54";"Female";"2005";"8268.35"
"54";"Female";"2006";"8666.34"
"54";"Female";"2007";"8786.31"
"54";"Female";"2008";"8929.32"
"54";"Female";"2009";"9411.6"
"54";"Female";"2010";"9540.3"
"54";"Female";"2011";"9830.77"
"54";"Female";"2012";"9836.37"
"54";"Female";"2013";"9961.29"
"54";"Female";"2014";"10155.41"
"54";"Female";"2015";"10261.33"
"54";"Female";"2016";"10213.3"
"54";"Female";"2017";"9967.27"
"54";"Female";"2018";"9717.25"
"54";"Female";"2019";"9186.29"
"54";"Female";"2020";"10126.24"
"54";"Male";"2000";"10546.57"
"54";"Male";"2001";"13299.68"
"54";"Male";"2002";"13214.61"
"54";"Male";"2003";"13611.55"
"54";"Male";"2004";"13400.08"
"54";"Male";"2005";"13953.26"
"54";"Male";"2006";"14292.04"
"54";"Male";"2007";"14365.79"
"54";"Male";"2008";"15187.27"
"54";"Male";"2009";"15217.2"
"54";"Male";"2010";"14986.04"
"54";"Male";"2011";"15564.21"
"54";"Male";"2012";"15506.21"
"54";"Male";"2013";"15609.14"
"54";"Male";"2014";"15766.3"
"54";"Male";"2015";"16076.12"
"54";"Male";"2016";"15810.09"
"54";"Male";"2017";"15535.99"
"54";"Male";"2018";"15266.15"
"54";"Male";"2019";"14735.03"
"54";"Male";"2020";"16829.75"
"55";"Female";"2000";"7290.9"
"55";"Female";"2001";"7414.54"
"55";"Female";"2002";"9219.54"
"55";"Female";"2003";"8958.51"
"55";"Female";"2004";"8763.51"
"55";"Female";"2005";"8773.37"
"55";"Female";"2006";"8979.36"
"55";"Female";"2007";"9037.32"
"55";"Female";"2008";"9350.34"
"55";"Female";"2009";"9728.62"
"55";"Female";"2010";"9634.31"
"55";"Female";"2011";"10209.27"
"55";"Female";"2012";"10463.39"
"55";"Female";"2013";"10693.31"
"55";"Female";"2014";"11028.45"
"55";"Female";"2015";"10919.35"
"55";"Female";"2016";"11208.33"
"55";"Female";"2017";"10964.31"
"55";"Female";"2018";"10580.27"
"55";"Female";"2019";"10260.33"
"55";"Female";"2020";"11412.26"
"55";"Male";"2000";"11510.3"
"55";"Male";"2001";"11566.21"
"55";"Male";"2002";"14494.41"
"55";"Male";"2003";"14310.7"
"55";"Male";"2004";"14013.23"
"55";"Male";"2005";"14624.36"
"55";"Male";"2006";"14664.08"
"55";"Male";"2007";"15227.9"
"55";"Male";"2008";"15747.81"
"55";"Male";"2009";"15831.29"
"55";"Male";"2010";"16002.12"
"55";"Male";"2011";"16376.28"
"55";"Male";"2012";"16979.33"
"55";"Male";"2013";"16884.23"
"55";"Male";"2014";"17015.41"
"55";"Male";"2015";"17132.18"
"55";"Male";"2016";"17337.2"
"55";"Male";"2017";"17000.07"
"55";"Male";"2018";"16736.25"
"55";"Male";"2019";"16541.15"
"55";"Male";"2020";"19089.85"
"56";"Female";"2000";"8065.44"
"56";"Female";"2001";"7949.58"
"56";"Female";"2002";"7960.46"
"56";"Female";"2003";"9843.06"
"56";"Female";"2004";"9466.55"
"56";"Female";"2005";"9368.39"
"56";"Female";"2006";"9390.37"
"56";"Female";"2007";"9438.33"
"56";"Female";"2008";"9791.36"
"56";"Female";"2009";"10091.64"
"56";"Female";"2010";"10334.33"
"56";"Female";"2011";"10408.28"
"56";"Female";"2012";"11105.42"
"56";"Female";"2013";"11406.33"
"56";"Female";"2014";"11703.48"
"56";"Female";"2015";"11839.38"
"56";"Female";"2016";"11938.36"
"56";"Female";"2017";"11881.33"
"56";"Female";"2018";"11694.3"
"56";"Female";"2019";"11174.35"
"56";"Female";"2020";"12643.29"
"56";"Male";"2000";"12333.51"
"56";"Male";"2001";"12149.86"
"56";"Male";"2002";"12502.94"
"56";"Male";"2003";"15549.48"
"56";"Male";"2004";"14812.41"
"56";"Male";"2005";"14982.42"
"56";"Male";"2006";"15146.15"
